pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
BBBB	SSSS	CM043863.1	1230001	1240000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1230001	1240000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1240001	1250000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1240001	1250000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1240001	1250000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1250001	1260000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1250001	1260000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1250001	1260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1260001	1270000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1260001	1270000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1260001	1270000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1270001	1280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1270001	1280000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1270001	1280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1280001	1290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1280001	1290000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1280001	1290000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1290001	1300000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1290001	1300000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1290001	1300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1300001	1310000	0.0	226	0	26880	240
BBBB	SSSS	CM043863.1	1300001	1310000	0.0	226	0	40272	408
BBSS	SSSS	CM043863.1	1300001	1310000	0.0	226	0	48744	72
BBSS	SSSS	CM043863.1	1310001	1320000	0.0	18	0	3840	48
BBBB	SSSS	CM043863.1	1310001	1320000	0.0	18	0	2524	716
BBBB	BBSS	CM043863.1	1310001	1320000	0.0	18	0	1704	456
BBBB	BBSS	CM043863.1	1320001	1330000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1320001	1330000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1320001	1330000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1330001	1340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1330001	1340000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1330001	1340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1340001	1350000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1340001	1350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1340001	1350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1350001	1360000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1350001	1360000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1350001	1360000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1360001	1370000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1360001	1370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1360001	1370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1370001	1380000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1370001	1380000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1370001	1380000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1380001	1390000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1380001	1390000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1380001	1390000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1390001	1400000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1390001	1400000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1390001	1400000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1400001	1410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1400001	1410000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1400001	1410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1410001	1420000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1410001	1420000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1410001	1420000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1420001	1430000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1420001	1430000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1420001	1430000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1430001	1440000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1430001	1440000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1430001	1440000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1440001	1450000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1440001	1450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1440001	1450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1450001	1460000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1450001	1460000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1450001	1460000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1460001	1470000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1460001	1470000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1460001	1470000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1470001	1480000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1470001	1480000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1470001	1480000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1480001	1490000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1480001	1490000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1480001	1490000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1490001	1500000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1490001	1500000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1490001	1500000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1500001	1510000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1500001	1510000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1500001	1510000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1510001	1520000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1510001	1520000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1510001	1520000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1520001	1530000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1520001	1530000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1520001	1530000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1530001	1540000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1530001	1540000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1530001	1540000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1540001	1550000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1540001	1550000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1540001	1550000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1550001	1560000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1550001	1560000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1550001	1560000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1560001	1570000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1560001	1570000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1560001	1570000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1570001	1580000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1570001	1580000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1570001	1580000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1580001	1590000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1580001	1590000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1580001	1590000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1590001	1600000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1590001	1600000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1590001	1600000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1600001	1610000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1600001	1610000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1600001	1610000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1610001	1620000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1610001	1620000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1610001	1620000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1620001	1630000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1620001	1630000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1620001	1630000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1630001	1640000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1630001	1640000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1630001	1640000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1640001	1650000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1640001	1650000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1640001	1650000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1650001	1660000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1650001	1660000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1650001	1660000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1660001	1670000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1660001	1670000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1660001	1670000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1670001	1680000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1670001	1680000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1670001	1680000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1680001	1690000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1680001	1690000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1680001	1690000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1690001	1700000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1690001	1700000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1690001	1700000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1700001	1710000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1700001	1710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1700001	1710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1710001	1720000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1710001	1720000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1710001	1720000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1720001	1730000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1720001	1730000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1720001	1730000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1730001	1740000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1730001	1740000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1730001	1740000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1740001	1750000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1740001	1750000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1740001	1750000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1750001	1760000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1750001	1760000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1750001	1760000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1760001	1770000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1760001	1770000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1760001	1770000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1770001	1780000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1770001	1780000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1770001	1780000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1780001	1790000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1780001	1790000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1780001	1790000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1790001	1800000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1790001	1800000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1790001	1800000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1800001	1810000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1800001	1810000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1800001	1810000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1810001	1820000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1810001	1820000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1810001	1820000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1820001	1830000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1820001	1830000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1820001	1830000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1830001	1840000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1830001	1840000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1830001	1840000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1840001	1850000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1840001	1850000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1840001	1850000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1850001	1860000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1850001	1860000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1850001	1860000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1860001	1870000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1860001	1870000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1860001	1870000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1870001	1880000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1870001	1880000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1870001	1880000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1880001	1890000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1880001	1890000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1880001	1890000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1890001	1900000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1890001	1900000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1890001	1900000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1900001	1910000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1900001	1910000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1900001	1910000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1910001	1920000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1910001	1920000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1910001	1920000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1920001	1930000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1920001	1930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1920001	1930000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1930001	1940000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1930001	1940000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1930001	1940000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1940001	1950000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1940001	1950000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1940001	1950000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1950001	1960000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1950001	1960000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1950001	1960000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1960001	1970000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1960001	1970000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1960001	1970000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1970001	1980000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1970001	1980000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1970001	1980000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1980001	1990000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1980001	1990000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1980001	1990000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	1990001	2000000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	1990001	2000000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	1990001	2000000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2000001	2010000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2000001	2010000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2000001	2010000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2010001	2020000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2010001	2020000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2010001	2020000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2020001	2030000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2020001	2030000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2020001	2030000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2030001	2040000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2030001	2040000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2030001	2040000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2040001	2050000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2040001	2050000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2040001	2050000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2050001	2060000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2050001	2060000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2050001	2060000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2060001	2070000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2060001	2070000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2060001	2070000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2070001	2080000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2070001	2080000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2070001	2080000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2080001	2090000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2080001	2090000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2080001	2090000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2090001	2100000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2090001	2100000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2090001	2100000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2100001	2110000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2100001	2110000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2100001	2110000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2110001	2120000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2110001	2120000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2110001	2120000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2120001	2130000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2120001	2130000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2120001	2130000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2130001	2140000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2130001	2140000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2130001	2140000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2140001	2150000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2140001	2150000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2140001	2150000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2150001	2160000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2150001	2160000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2150001	2160000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2160001	2170000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2160001	2170000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2160001	2170000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2170001	2180000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2170001	2180000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2170001	2180000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2180001	2190000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2180001	2190000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2180001	2190000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2190001	2200000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2190001	2200000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2190001	2200000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2200001	2210000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2200001	2210000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2200001	2210000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2210001	2220000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2210001	2220000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2210001	2220000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2220001	2230000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2220001	2230000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2220001	2230000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2230001	2240000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2230001	2240000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2230001	2240000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2240001	2250000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2240001	2250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2240001	2250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2250001	2260000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2250001	2260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2250001	2260000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2260001	2270000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2260001	2270000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2260001	2270000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2270001	2280000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2270001	2280000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2270001	2280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2280001	2290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2280001	2290000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2280001	2290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2290001	2300000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2290001	2300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2290001	2300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2300001	2310000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2300001	2310000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2300001	2310000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2310001	2320000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2310001	2320000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2310001	2320000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2320001	2330000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2320001	2330000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2320001	2330000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2330001	2340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2330001	2340000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2330001	2340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2340001	2350000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2340001	2350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2340001	2350000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2350001	2360000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2350001	2360000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2350001	2360000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2360001	2370000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2360001	2370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2360001	2370000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2370001	2380000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2370001	2380000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2370001	2380000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2380001	2390000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2380001	2390000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2380001	2390000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2390001	2400000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2390001	2400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2390001	2400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2400001	2410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2400001	2410000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2400001	2410000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2410001	2420000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	2410001	2420000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	2410001	2420000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	2420001	2430000	NA	0	NA	NA	NA
