pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
WWLL	chr19	1550001	1560000	NA	0	NA	NA	NA
CCPP	chr19	1560001	1570000	NA	0	NA	NA	NA
PPLL	chr19	1560001	1570000	NA	0	NA	NA	NA
WWLL	chr19	1560001	1570000	NA	0	NA	NA	NA
CCPP	chr19	1570001	1580000	NA	0	NA	NA	NA
PPLL	chr19	1570001	1580000	NA	0	NA	NA	NA
WWLL	chr19	1570001	1580000	NA	0	NA	NA	NA
CCPP	chr19	1580001	1590000	NA	0	NA	NA	NA
WWLL	chr19	1580001	1590000	NA	0	NA	NA	NA
PPLL	chr19	1580001	1590000	NA	0	NA	NA	NA
CCPP	chr19	1590001	1600000	NA	0	NA	NA	NA
WWLL	chr19	1590001	1600000	NA	0	NA	NA	NA
PPLL	chr19	1590001	1600000	NA	0	NA	NA	NA
PPLL	chr19	1600001	1610000	NA	0	NA	NA	NA
WWLL	chr19	1600001	1610000	NA	0	NA	NA	NA
CCPP	chr19	1600001	1610000	NA	0	NA	NA	NA
CCPP	chr19	1610001	1620000	NA	0	NA	NA	NA
PPLL	chr19	1610001	1620000	NA	0	NA	NA	NA
WWLL	chr19	1610001	1620000	NA	0	NA	NA	NA
CCPP	chr19	1620001	1630000	NA	0	NA	NA	NA
PPLL	chr19	1620001	1630000	NA	0	NA	NA	NA
WWLL	chr19	1620001	1630000	NA	0	NA	NA	NA
CCPP	chr19	1630001	1640000	NA	0	NA	NA	NA
PPLL	chr19	1630001	1640000	NA	0	NA	NA	NA
WWLL	chr19	1630001	1640000	NA	0	NA	NA	NA
CCPP	chr19	1640001	1650000	NA	0	NA	NA	NA
WWLL	chr19	1640001	1650000	NA	0	NA	NA	NA
PPLL	chr19	1640001	1650000	NA	0	NA	NA	NA
CCPP	chr19	1650001	1660000	NA	0	NA	NA	NA
PPLL	chr19	1650001	1660000	NA	0	NA	NA	NA
WWLL	chr19	1650001	1660000	NA	0	NA	NA	NA
CCPP	chr19	1660001	1670000	NA	0	NA	NA	NA
PPLL	chr19	1660001	1670000	NA	0	NA	NA	NA
WWLL	chr19	1660001	1670000	NA	0	NA	NA	NA
CCPP	chr19	1670001	1680000	NA	0	NA	NA	NA
PPLL	chr19	1670001	1680000	NA	0	NA	NA	NA
WWLL	chr19	1670001	1680000	NA	0	NA	NA	NA
CCPP	chr19	1680001	1690000	NA	0	NA	NA	NA
PPLL	chr19	1680001	1690000	NA	0	NA	NA	NA
WWLL	chr19	1680001	1690000	NA	0	NA	NA	NA
CCPP	chr19	1690001	1700000	NA	0	NA	NA	NA
WWLL	chr19	1690001	1700000	NA	0	NA	NA	NA
PPLL	chr19	1690001	1700000	NA	0	NA	NA	NA
CCPP	chr19	1700001	1710000	NA	0	NA	NA	NA
PPLL	chr19	1700001	1710000	NA	0	NA	NA	NA
WWLL	chr19	1700001	1710000	NA	0	NA	NA	NA
CCPP	chr19	1710001	1720000	NA	0	NA	NA	NA
PPLL	chr19	1710001	1720000	NA	0	NA	NA	NA
WWLL	chr19	1710001	1720000	NA	0	NA	NA	NA
CCPP	chr19	1720001	1730000	NA	0	NA	NA	NA
PPLL	chr19	1720001	1730000	NA	0	NA	NA	NA
WWLL	chr19	1720001	1730000	NA	0	NA	NA	NA
CCPP	chr19	1730001	1740000	NA	0	NA	NA	NA
PPLL	chr19	1730001	1740000	NA	0	NA	NA	NA
WWLL	chr19	1730001	1740000	NA	0	NA	NA	NA
WWLL	chr19	1740001	1750000	NA	0	NA	NA	NA
CCPP	chr19	1740001	1750000	NA	0	NA	NA	NA
PPLL	chr19	1740001	1750000	NA	0	NA	NA	NA
CCPP	chr19	1750001	1760000	NA	0	NA	NA	NA
PPLL	chr19	1750001	1760000	NA	0	NA	NA	NA
WWLL	chr19	1750001	1760000	NA	0	NA	NA	NA
CCPP	chr19	1760001	1770000	NA	0	NA	NA	NA
PPLL	chr19	1760001	1770000	NA	0	NA	NA	NA
WWLL	chr19	1760001	1770000	NA	0	NA	NA	NA
CCPP	chr19	1770001	1780000	NA	0	NA	NA	NA
PPLL	chr19	1770001	1780000	NA	0	NA	NA	NA
WWLL	chr19	1770001	1780000	NA	0	NA	NA	NA
WWLL	chr19	1780001	1790000	NA	0	NA	NA	NA
CCPP	chr19	1780001	1790000	NA	0	NA	NA	NA
PPLL	chr19	1780001	1790000	NA	0	NA	NA	NA
PPLL	chr19	1790001	1800000	NA	0	NA	NA	NA
WWLL	chr19	1790001	1800000	NA	0	NA	NA	NA
CCPP	chr19	1790001	1800000	NA	0	NA	NA	NA
CCPP	chr19	1800001	1810000	NA	0	NA	NA	NA
PPLL	chr19	1800001	1810000	NA	0	NA	NA	NA
WWLL	chr19	1800001	1810000	NA	0	NA	NA	NA
CCPP	chr19	1810001	1820000	NA	0	NA	NA	NA
PPLL	chr19	1810001	1820000	NA	0	NA	NA	NA
WWLL	chr19	1810001	1820000	NA	0	NA	NA	NA
WWLL	chr19	1820001	1830000	NA	0	NA	NA	NA
PPLL	chr19	1820001	1830000	NA	0	NA	NA	NA
CCPP	chr19	1820001	1830000	NA	0	NA	NA	NA
CCPP	chr19	1830001	1840000	NA	0	NA	NA	NA
PPLL	chr19	1830001	1840000	NA	0	NA	NA	NA
WWLL	chr19	1830001	1840000	NA	0	NA	NA	NA
CCPP	chr19	1840001	1850000	NA	0	NA	NA	NA
PPLL	chr19	1840001	1850000	NA	0	NA	NA	NA
WWLL	chr19	1840001	1850000	NA	0	NA	NA	NA
WWLL	chr19	1850001	1860000	NA	0	NA	NA	NA
CCPP	chr19	1850001	1860000	NA	0	NA	NA	NA
PPLL	chr19	1850001	1860000	NA	0	NA	NA	NA
CCPP	chr19	1860001	1870000	NA	0	NA	NA	NA
PPLL	chr19	1860001	1870000	NA	0	NA	NA	NA
WWLL	chr19	1860001	1870000	NA	0	NA	NA	NA
CCPP	chr19	1870001	1880000	NA	0	NA	NA	NA
PPLL	chr19	1870001	1880000	NA	0	NA	NA	NA
WWLL	chr19	1870001	1880000	NA	0	NA	NA	NA
CCPP	chr19	1880001	1890000	NA	0	NA	NA	NA
PPLL	chr19	1880001	1890000	NA	0	NA	NA	NA
WWLL	chr19	1880001	1890000	NA	0	NA	NA	NA
PPLL	chr19	1890001	1900000	NA	0	NA	NA	NA
CCPP	chr19	1890001	1900000	NA	0	NA	NA	NA
WWLL	chr19	1890001	1900000	NA	0	NA	NA	NA
PPLL	chr19	1900001	1910000	NA	0	NA	NA	NA
CCPP	chr19	1900001	1910000	NA	0	NA	NA	NA
WWLL	chr19	1900001	1910000	NA	0	NA	NA	NA
CCPP	chr19	1910001	1920000	NA	0	NA	NA	NA
PPLL	chr19	1910001	1920000	NA	0	NA	NA	NA
WWLL	chr19	1910001	1920000	NA	0	NA	NA	NA
CCPP	chr19	1920001	1930000	NA	0	NA	NA	NA
WWLL	chr19	1920001	1930000	NA	0	NA	NA	NA
PPLL	chr19	1920001	1930000	NA	0	NA	NA	NA
CCPP	chr19	1930001	1940000	NA	0	NA	NA	NA
PPLL	chr19	1930001	1940000	NA	0	NA	NA	NA
WWLL	chr19	1930001	1940000	NA	0	NA	NA	NA
CCPP	chr19	1940001	1950000	NA	0	NA	NA	NA
PPLL	chr19	1940001	1950000	NA	0	NA	NA	NA
WWLL	chr19	1940001	1950000	NA	0	NA	NA	NA
PPLL	chr19	1950001	1960000	NA	0	NA	NA	NA
CCPP	chr19	1950001	1960000	NA	0	NA	NA	NA
WWLL	chr19	1950001	1960000	NA	0	NA	NA	NA
PPLL	chr19	1960001	1970000	NA	0	NA	NA	NA
WWLL	chr19	1960001	1970000	NA	0	NA	NA	NA
CCPP	chr19	1960001	1970000	NA	0	NA	NA	NA
CCPP	chr19	1970001	1980000	NA	0	NA	NA	NA
PPLL	chr19	1970001	1980000	NA	0	NA	NA	NA
WWLL	chr19	1970001	1980000	NA	0	NA	NA	NA
CCPP	chr19	1980001	1990000	NA	0	NA	NA	NA
PPLL	chr19	1980001	1990000	NA	0	NA	NA	NA
WWLL	chr19	1980001	1990000	NA	0	NA	NA	NA
WWLL	chr19	1990001	2000000	NA	0	NA	NA	NA
CCPP	chr19	1990001	2000000	NA	0	NA	NA	NA
PPLL	chr19	1990001	2000000	NA	0	NA	NA	NA
PPLL	chr19	2000001	2010000	NA	0	NA	NA	NA
WWLL	chr19	2000001	2010000	NA	0	NA	NA	NA
CCPP	chr19	2000001	2010000	NA	0	NA	NA	NA
CCPP	chr19	2010001	2020000	NA	0	NA	NA	NA
WWLL	chr19	2010001	2020000	NA	0	NA	NA	NA
PPLL	chr19	2010001	2020000	NA	0	NA	NA	NA
PPLL	chr19	2020001	2030000	NA	0	NA	NA	NA
WWLL	chr19	2020001	2030000	NA	0	NA	NA	NA
CCPP	chr19	2020001	2030000	NA	0	NA	NA	NA
CCPP	chr19	2030001	2040000	NA	0	NA	NA	NA
PPLL	chr19	2030001	2040000	NA	0	NA	NA	NA
WWLL	chr19	2030001	2040000	NA	0	NA	NA	NA
WWLL	chr19	2040001	2050000	NA	0	NA	NA	NA
CCPP	chr19	2040001	2050000	NA	0	NA	NA	NA
PPLL	chr19	2040001	2050000	NA	0	NA	NA	NA
CCPP	chr19	2050001	2060000	NA	0	NA	NA	NA
WWLL	chr19	2050001	2060000	NA	0	NA	NA	NA
PPLL	chr19	2050001	2060000	NA	0	NA	NA	NA
CCPP	chr19	2060001	2070000	NA	0	NA	NA	NA
PPLL	chr19	2060001	2070000	NA	0	NA	NA	NA
WWLL	chr19	2060001	2070000	NA	0	NA	NA	NA
CCPP	chr19	2070001	2080000	NA	0	NA	NA	NA
PPLL	chr19	2070001	2080000	NA	0	NA	NA	NA
WWLL	chr19	2070001	2080000	NA	0	NA	NA	NA
PPLL	chr19	2080001	2090000	NA	0	NA	NA	NA
CCPP	chr19	2080001	2090000	NA	0	NA	NA	NA
WWLL	chr19	2080001	2090000	NA	0	NA	NA	NA
WWLL	chr19	2090001	2100000	NA	0	NA	NA	NA
PPLL	chr19	2090001	2100000	NA	0	NA	NA	NA
CCPP	chr19	2090001	2100000	NA	0	NA	NA	NA
PPLL	chr19	2100001	2110000	NA	0	NA	NA	NA
WWLL	chr19	2100001	2110000	NA	0	NA	NA	NA
CCPP	chr19	2100001	2110000	NA	0	NA	NA	NA
CCPP	chr19	2110001	2120000	NA	0	NA	NA	NA
PPLL	chr19	2110001	2120000	NA	0	NA	NA	NA
WWLL	chr19	2110001	2120000	NA	0	NA	NA	NA
CCPP	chr19	2120001	2130000	NA	0	NA	NA	NA
PPLL	chr19	2120001	2130000	NA	0	NA	NA	NA
WWLL	chr19	2120001	2130000	NA	0	NA	NA	NA
CCPP	chr19	2130001	2140000	NA	0	NA	NA	NA
WWLL	chr19	2130001	2140000	NA	0	NA	NA	NA
PPLL	chr19	2130001	2140000	NA	0	NA	NA	NA
CCPP	chr19	2140001	2150000	NA	0	NA	NA	NA
PPLL	chr19	2140001	2150000	NA	0	NA	NA	NA
WWLL	chr19	2140001	2150000	NA	0	NA	NA	NA
CCPP	chr19	2150001	2160000	NA	0	NA	NA	NA
PPLL	chr19	2150001	2160000	NA	0	NA	NA	NA
WWLL	chr19	2150001	2160000	NA	0	NA	NA	NA
WWLL	chr19	2160001	2170000	NA	0	NA	NA	NA
PPLL	chr19	2160001	2170000	NA	0	NA	NA	NA
CCPP	chr19	2160001	2170000	NA	0	NA	NA	NA
WWLL	chr19	2170001	2180000	NA	0	NA	NA	NA
PPLL	chr19	2170001	2180000	NA	0	NA	NA	NA
CCPP	chr19	2170001	2180000	NA	0	NA	NA	NA
WWLL	chr19	2180001	2190000	NA	0	NA	NA	NA
PPLL	chr19	2180001	2190000	NA	0	NA	NA	NA
CCPP	chr19	2180001	2190000	NA	0	NA	NA	NA
WWLL	chr19	2190001	2200000	NA	0	NA	NA	NA
PPLL	chr19	2190001	2200000	NA	0	NA	NA	NA
CCPP	chr19	2190001	2200000	NA	0	NA	NA	NA
PPLL	chr19	2200001	2210000	NA	0	NA	NA	NA
WWLL	chr19	2200001	2210000	NA	0	NA	NA	NA
CCPP	chr19	2200001	2210000	NA	0	NA	NA	NA
CCPP	chr19	2210001	2220000	NA	0	NA	NA	NA
PPLL	chr19	2210001	2220000	NA	0	NA	NA	NA
WWLL	chr19	2210001	2220000	NA	0	NA	NA	NA
CCPP	chr19	2220001	2230000	NA	0	NA	NA	NA
PPLL	chr19	2220001	2230000	NA	0	NA	NA	NA
WWLL	chr19	2220001	2230000	NA	0	NA	NA	NA
CCPP	chr19	2230001	2240000	NA	0	NA	NA	NA
PPLL	chr19	2230001	2240000	NA	0	NA	NA	NA
WWLL	chr19	2230001	2240000	NA	0	NA	NA	NA
CCPP	chr19	2240001	2250000	NA	0	NA	NA	NA
PPLL	chr19	2240001	2250000	NA	0	NA	NA	NA
WWLL	chr19	2240001	2250000	NA	0	NA	NA	NA
CCPP	chr19	2250001	2260000	NA	0	NA	NA	NA
PPLL	chr19	2250001	2260000	NA	0	NA	NA	NA
WWLL	chr19	2250001	2260000	NA	0	NA	NA	NA
CCPP	chr19	2260001	2270000	NA	0	NA	NA	NA
WWLL	chr19	2260001	2270000	NA	0	NA	NA	NA
PPLL	chr19	2260001	2270000	NA	0	NA	NA	NA
WWLL	chr19	2270001	2280000	NA	0	NA	NA	NA
PPLL	chr19	2270001	2280000	NA	0	NA	NA	NA
CCPP	chr19	2270001	2280000	NA	0	NA	NA	NA
CCPP	chr19	2280001	2290000	NA	0	NA	NA	NA
PPLL	chr19	2280001	2290000	NA	0	NA	NA	NA
WWLL	chr19	2280001	2290000	NA	0	NA	NA	NA
CCPP	chr19	2290001	2300000	NA	0	NA	NA	NA
WWLL	chr19	2290001	2300000	NA	0	NA	NA	NA
PPLL	chr19	2290001	2300000	NA	0	NA	NA	NA
CCPP	chr19	2300001	2310000	NA	0	NA	NA	NA
PPLL	chr19	2300001	2310000	NA	0	NA	NA	NA
WWLL	chr19	2300001	2310000	NA	0	NA	NA	NA
CCPP	chr19	2310001	2320000	NA	0	NA	NA	NA
PPLL	chr19	2310001	2320000	NA	0	NA	NA	NA
WWLL	chr19	2310001	2320000	NA	0	NA	NA	NA
WWLL	chr19	2320001	2330000	NA	0	NA	NA	NA
CCPP	chr19	2320001	2330000	NA	0	NA	NA	NA
PPLL	chr19	2320001	2330000	NA	0	NA	NA	NA
CCPP	chr19	2330001	2340000	NA	0	NA	NA	NA
WWLL	chr19	2330001	2340000	NA	0	NA	NA	NA
PPLL	chr19	2330001	2340000	NA	0	NA	NA	NA
CCPP	chr19	2340001	2350000	NA	0	NA	NA	NA
PPLL	chr19	2340001	2350000	NA	0	NA	NA	NA
WWLL	chr19	2340001	2350000	NA	0	NA	NA	NA
CCPP	chr19	2350001	2360000	NA	0	NA	NA	NA
PPLL	chr19	2350001	2360000	NA	0	NA	NA	NA
WWLL	chr19	2350001	2360000	NA	0	NA	NA	NA
CCPP	chr19	2360001	2370000	NA	0	NA	NA	NA
PPLL	chr19	2360001	2370000	NA	0	NA	NA	NA
WWLL	chr19	2360001	2370000	NA	0	NA	NA	NA
WWLL	chr19	2370001	2380000	NA	0	NA	NA	NA
CCPP	chr19	2370001	2380000	NA	0	NA	NA	NA
PPLL	chr19	2370001	2380000	NA	0	NA	NA	NA
CCPP	chr19	2380001	2390000	NA	0	NA	NA	NA
PPLL	chr19	2380001	2390000	NA	0	NA	NA	NA
WWLL	chr19	2380001	2390000	NA	0	NA	NA	NA
PPLL	chr19	2390001	2400000	NA	0	NA	NA	NA
WWLL	chr19	2390001	2400000	NA	0	NA	NA	NA
CCPP	chr19	2390001	2400000	NA	0	NA	NA	NA
CCPP	chr19	2400001	2410000	NA	0	NA	NA	NA
PPLL	chr19	2400001	2410000	NA	0	NA	NA	NA
WWLL	chr19	2400001	2410000	NA	0	NA	NA	NA
CCPP	chr19	2410001	2420000	NA	0	NA	NA	NA
PPLL	chr19	2410001	2420000	NA	0	NA	NA	NA
WWLL	chr19	2410001	2420000	NA	0	NA	NA	NA
CCPP	chr19	2420001	2430000	NA	0	NA	NA	NA
PPLL	chr19	2420001	2430000	NA	0	NA	NA	NA
WWLL	chr19	2420001	2430000	NA	0	NA	NA	NA
CCPP	chr19	2430001	2440000	NA	0	NA	NA	NA
PPLL	chr19	2430001	2440000	NA	0	NA	NA	NA
WWLL	chr19	2430001	2440000	NA	0	NA	NA	NA
WWLL	chr19	2440001	2450000	NA	0	NA	NA	NA
CCPP	chr19	2440001	2450000	NA	0	NA	NA	NA
PPLL	chr19	2440001	2450000	NA	0	NA	NA	NA
CCPP	chr19	2450001	2460000	NA	0	NA	NA	NA
PPLL	chr19	2450001	2460000	NA	0	NA	NA	NA
WWLL	chr19	2450001	2460000	NA	0	NA	NA	NA
CCPP	chr19	2460001	2470000	NA	0	NA	NA	NA
PPLL	chr19	2460001	2470000	NA	0	NA	NA	NA
WWLL	chr19	2460001	2470000	NA	0	NA	NA	NA
CCPP	chr19	2470001	2480000	NA	0	NA	NA	NA
PPLL	chr19	2470001	2480000	NA	0	NA	NA	NA
WWLL	chr19	2470001	2480000	NA	0	NA	NA	NA
WWLL	chr19	2480001	2490000	NA	0	NA	NA	NA
CCPP	chr19	2480001	2490000	NA	0	NA	NA	NA
PPLL	chr19	2480001	2490000	NA	0	NA	NA	NA
WWLL	chr19	2490001	2500000	NA	0	NA	NA	NA
CCPP	chr19	2490001	2500000	NA	0	NA	NA	NA
PPLL	chr19	2490001	2500000	NA	0	NA	NA	NA
PPLL	chr19	2500001	2510000	NA	0	NA	NA	NA
WWLL	chr19	2500001	2510000	NA	0	NA	NA	NA
CCPP	chr19	2500001	2510000	NA	0	NA	NA	NA
CCPP	chr19	2510001	2520000	NA	0	NA	NA	NA
PPLL	chr19	2510001	2520000	NA	0	NA	NA	NA
WWLL	chr19	2510001	2520000	NA	0	NA	NA	NA
CCPP	chr19	2520001	2530000	NA	0	NA	NA	NA
PPLL	chr19	2520001	2530000	NA	0	NA	NA	NA
WWLL	chr19	2520001	2530000	NA	0	NA	NA	NA
CCPP	chr19	2530001	2540000	NA	0	NA	NA	NA
PPLL	chr19	2530001	2540000	NA	0	NA	NA	NA
WWLL	chr19	2530001	2540000	NA	0	NA	NA	NA
CCPP	chr19	2540001	2550000	NA	0	NA	NA	NA
WWLL	chr19	2540001	2550000	NA	0	NA	NA	NA
PPLL	chr19	2540001	2550000	NA	0	NA	NA	NA
CCPP	chr19	2550001	2560000	NA	0	NA	NA	NA
PPLL	chr19	2550001	2560000	NA	0	NA	NA	NA
WWLL	chr19	2550001	2560000	NA	0	NA	NA	NA
CCPP	chr19	2560001	2570000	NA	0	NA	NA	NA
PPLL	chr19	2560001	2570000	NA	0	NA	NA	NA
WWLL	chr19	2560001	2570000	NA	0	NA	NA	NA
CCPP	chr19	2570001	2580000	NA	0	NA	NA	NA
PPLL	chr19	2570001	2580000	NA	0	NA	NA	NA
WWLL	chr19	2570001	2580000	NA	0	NA	NA	NA
CCPP	chr19	2580001	2590000	NA	0	NA	NA	NA
PPLL	chr19	2580001	2590000	NA	0	NA	NA	NA
WWLL	chr19	2580001	2590000	NA	0	NA	NA	NA
PPLL	chr19	2590001	2600000	NA	0	NA	NA	NA
CCPP	chr19	2590001	2600000	NA	0	NA	NA	NA
WWLL	chr19	2590001	2600000	NA	0	NA	NA	NA
CCPP	chr19	2600001	2610000	NA	0	NA	NA	NA
PPLL	chr19	2600001	2610000	NA	0	NA	NA	NA
WWLL	chr19	2600001	2610000	NA	0	NA	NA	NA
CCPP	chr19	2610001	2620000	NA	0	NA	NA	NA
PPLL	chr19	2610001	2620000	NA	0	NA	NA	NA
WWLL	chr19	2610001	2620000	NA	0	NA	NA	NA
CCPP	chr19	2620001	2630000	NA	0	NA	NA	NA
PPLL	chr19	2620001	2630000	NA	0	NA	NA	NA
WWLL	chr19	2620001	2630000	NA	0	NA	NA	NA
CCPP	chr19	2630001	2640000	NA	0	NA	NA	NA
PPLL	chr19	2630001	2640000	NA	0	NA	NA	NA
WWLL	chr19	2630001	2640000	NA	0	NA	NA	NA
PPLL	chr19	2640001	2650000	NA	0	NA	NA	NA
WWLL	chr19	2640001	2650000	NA	0	NA	NA	NA
CCPP	chr19	2640001	2650000	NA	0	NA	NA	NA
CCPP	chr19	2650001	2660000	NA	0	NA	NA	NA
PPLL	chr19	2650001	2660000	NA	0	NA	NA	NA
WWLL	chr19	2650001	2660000	NA	0	NA	NA	NA
CCPP	chr19	2660001	2670000	NA	0	NA	NA	NA
PPLL	chr19	2660001	2670000	NA	0	NA	NA	NA
WWLL	chr19	2660001	2670000	NA	0	NA	NA	NA
CCPP	chr19	2670001	2680000	NA	0	NA	NA	NA
PPLL	chr19	2670001	2680000	NA	0	NA	NA	NA
WWLL	chr19	2670001	2680000	NA	0	NA	NA	NA
WWLL	chr19	2680001	2690000	NA	0	NA	NA	NA
CCPP	chr19	2680001	2690000	NA	0	NA	NA	NA
PPLL	chr19	2680001	2690000	NA	0	NA	NA	NA
WWLL	chr19	2690001	2700000	NA	0	NA	NA	NA
CCPP	chr19	2690001	2700000	NA	0	NA	NA	NA
PPLL	chr19	2690001	2700000	NA	0	NA	NA	NA
WWLL	chr19	2700001	2710000	NA	0	NA	NA	NA
PPLL	chr19	2700001	2710000	NA	0	NA	NA	NA
CCPP	chr19	2700001	2710000	NA	0	NA	NA	NA
PPLL	chr19	2710001	2720000	NA	0	NA	NA	NA
CCPP	chr19	2710001	2720000	NA	0	NA	NA	NA
WWLL	chr19	2710001	2720000	NA	0	NA	NA	NA
CCPP	chr19	2720001	2730000	NA	0	NA	NA	NA
PPLL	chr19	2720001	2730000	NA	0	NA	NA	NA
WWLL	chr19	2720001	2730000	NA	0	NA	NA	NA
CCPP	chr19	2730001	2740000	NA	0	NA	NA	NA
WWLL	chr19	2730001	2740000	NA	0	NA	NA	NA
PPLL	chr19	2730001	2740000	NA	0	NA	NA	NA
CCPP	chr19	2740001	2750000	NA	0	NA	NA	NA
PPLL	chr19	2740001	2750000	NA	0	NA	NA	NA
WWLL	chr19	2740001	2750000	NA	0	NA	NA	NA
PPLL	chr19	2750001	2760000	NA	0	NA	NA	NA
WWLL	chr19	2750001	2760000	NA	0	NA	NA	NA
CCPP	chr19	2750001	2760000	NA	0	NA	NA	NA
WWLL	chr19	2760001	2770000	NA	0	NA	NA	NA
CCPP	chr19	2760001	2770000	NA	0	NA	NA	NA
PPLL	chr19	2760001	2770000	NA	0	NA	NA	NA
CCPP	chr19	2770001	2780000	NA	0	NA	NA	NA
PPLL	chr19	2770001	2780000	NA	0	NA	NA	NA
WWLL	chr19	2770001	2780000	NA	0	NA	NA	NA
CCPP	chr19	2780001	2790000	NA	0	NA	NA	NA
PPLL	chr19	2780001	2790000	NA	0	NA	NA	NA
WWLL	chr19	2780001	2790000	NA	0	NA	NA	NA
PPLL	chr19	2790001	2800000	NA	0	NA	NA	NA
CCPP	chr19	2790001	2800000	NA	0	NA	NA	NA
WWLL	chr19	2790001	2800000	NA	0	NA	NA	NA
CCPP	chr19	2800001	2810000	NA	0	NA	NA	NA
PPLL	chr19	2800001	2810000	NA	0	NA	NA	NA
WWLL	chr19	2800001	2810000	NA	0	NA	NA	NA
CCPP	chr19	2810001	2820000	NA	0	NA	NA	NA
PPLL	chr19	2810001	2820000	NA	0	NA	NA	NA
WWLL	chr19	2810001	2820000	NA	0	NA	NA	NA
CCPP	chr19	2820001	2830000	NA	0	NA	NA	NA
PPLL	chr19	2820001	2830000	NA	0	NA	NA	NA
WWLL	chr19	2820001	2830000	NA	0	NA	NA	NA
CCPP	chr19	2830001	2840000	NA	0	NA	NA	NA
PPLL	chr19	2830001	2840000	NA	0	NA	NA	NA
WWLL	chr19	2830001	2840000	NA	0	NA	NA	NA
CCPP	chr19	2840001	2850000	NA	0	NA	NA	NA
PPLL	chr19	2840001	2850000	NA	0	NA	NA	NA
WWLL	chr19	2840001	2850000	NA	0	NA	NA	NA
CCPP	chr19	2850001	2860000	NA	0	NA	NA	NA
PPLL	chr19	2850001	2860000	NA	0	NA	NA	NA
WWLL	chr19	2850001	2860000	NA	0	NA	NA	NA
WWLL	chr19	2860001	2870000	NA	0	NA	NA	NA
PPLL	chr19	2860001	2870000	NA	0	NA	NA	NA
CCPP	chr19	2860001	2870000	NA	0	NA	NA	NA
CCPP	chr19	2870001	2880000	NA	0	NA	NA	NA
PPLL	chr19	2870001	2880000	NA	0	NA	NA	NA
WWLL	chr19	2870001	2880000	NA	0	NA	NA	NA
CCPP	chr19	2880001	2890000	NA	0	NA	NA	NA
PPLL	chr19	2880001	2890000	NA	0	NA	NA	NA
WWLL	chr19	2880001	2890000	NA	0	NA	NA	NA
CCPP	chr19	2890001	2900000	NA	0	NA	NA	NA
PPLL	chr19	2890001	2900000	NA	0	NA	NA	NA
WWLL	chr19	2890001	2900000	NA	0	NA	NA	NA
CCPP	chr19	2900001	2910000	NA	0	NA	NA	NA
WWLL	chr19	2900001	2910000	NA	0	NA	NA	NA
PPLL	chr19	2900001	2910000	NA	0	NA	NA	NA
WWLL	chr19	2910001	2920000	NA	0	NA	NA	NA
PPLL	chr19	2910001	2920000	NA	0	NA	NA	NA
CCPP	chr19	2910001	2920000	NA	0	NA	NA	NA
CCPP	chr19	2920001	2930000	NA	0	NA	NA	NA
PPLL	chr19	2920001	2930000	NA	0	NA	NA	NA
WWLL	chr19	2920001	2930000	NA	0	NA	NA	NA
CCPP	chr19	2930001	2940000	NA	0	NA	NA	NA
PPLL	chr19	2930001	2940000	NA	0	NA	NA	NA
WWLL	chr19	2930001	2940000	NA	0	NA	NA	NA
CCPP	chr19	2940001	2950000	NA	0	NA	NA	NA
WWLL	chr19	2940001	2950000	NA	0	NA	NA	NA
PPLL	chr19	2940001	2950000	NA	0	NA	NA	NA
WWLL	chr19	2950001	2960000	NA	0	NA	NA	NA
PPLL	chr19	2950001	2960000	NA	0	NA	NA	NA
CCPP	chr19	2950001	2960000	NA	0	NA	NA	NA
WWLL	chr19	2960001	2970000	NA	0	NA	NA	NA
PPLL	chr19	2960001	2970000	NA	0	NA	NA	NA
CCPP	chr19	2960001	2970000	NA	0	NA	NA	NA
CCPP	chr19	2970001	2980000	NA	0	NA	NA	NA
WWLL	chr19	2970001	2980000	NA	0	NA	NA	NA
PPLL	chr19	2970001	2980000	NA	0	NA	NA	NA
CCPP	chr19	2980001	2990000	NA	0	NA	NA	NA
PPLL	chr19	2980001	2990000	NA	0	NA	NA	NA
WWLL	chr19	2980001	2990000	NA	0	NA	NA	NA
PPLL	chr19	2990001	3000000	NA	0	NA	NA	NA
CCPP	chr19	2990001	3000000	NA	0	NA	NA	NA
WWLL	chr19	2990001	3000000	NA	0	NA	NA	NA
CCPP	chr19	3000001	3010000	NA	0	NA	NA	NA
WWLL	chr19	3000001	3010000	NA	0	NA	NA	NA
PPLL	chr19	3000001	3010000	NA	0	NA	NA	NA
WWLL	chr19	3010001	3020000	NA	0	NA	NA	NA
PPLL	chr19	3010001	3020000	NA	0	NA	NA	NA
CCPP	chr19	3010001	3020000	NA	0	NA	NA	NA
WWLL	chr19	3020001	3030000	NA	0	NA	NA	NA
PPLL	chr19	3020001	3030000	NA	0	NA	NA	NA
CCPP	chr19	3020001	3030000	NA	0	NA	NA	NA
CCPP	chr19	3030001	3040000	NA	0	NA	NA	NA
WWLL	chr19	3030001	3040000	NA	0	NA	NA	NA
PPLL	chr19	3030001	3040000	NA	0	NA	NA	NA
CCPP	chr19	3040001	3050000	NA	0	NA	NA	NA
PPLL	chr19	3040001	3050000	NA	0	NA	NA	NA
WWLL	chr19	3040001	3050000	NA	0	NA	NA	NA
CCPP	chr19	3050001	3060000	NA	0	NA	NA	NA
