gene_id	chr	start	stop	gene
ENSMUSG00000103096	1	35958919	35959822	Gm8022
ENSMUSG00000102279	1	35981960	35986373	Gm37146
ENSMUSG00000103708	1	36002985	36011044	Gm33222
ENSMUSG00000104201	1	36011072	36011894	4930535G08Rik
ENSMUSG00000102434	1	36029647	36031018	Gm38049
ENSMUSG00000045216	1	36068400	36106446	Hs6st1
ENSMUSG00000104523	1	36105384	36106446	Gm37335
ENSMUSG00000102202	1	36132042	36138746	Gm33280
ENSMUSG00000037470	1	36140027	36244720	Uggt1
ENSMUSG00000098752	1	36144252	36144313	Mir6897
ENSMUSG00000047180	1	36264597	36274679	Neurl3
ENSMUSG00000037447	1	36307733	36324029	Arid5a
ENSMUSG00000102762	1	36332708	36333420	4930403P22Rik
ENSMUSG00000010453	1	36335730	36369181	Kansl3
ENSMUSG00000098680	1	36348682	36348758	Mir6898
ENSMUSG00000037432	1	36372291	36422110	Fer1l5
ENSMUSG00000001143	1	36419871	36445271	Lman2l
ENSMUSG00000037408	1	36471620	36508764	Cnnm4
ENSMUSG00000104316	1	36473952	36476110	Gm37909
ENSMUSG00000106081	1	36506562	36506702	Gm47280
ENSMUSG00000001138	1	36511867	36528237	Cnnm3
ENSMUSG00000102845	1	36527534	36528237	Gm38033
ENSMUSG00000067653	1	36530188	36536883	Ankrd23
ENSMUSG00000109510	1	36530193	36539429	Gm42417
ENSMUSG00000079610	1	36537507	36547445	Ankrd39
ENSMUSG00000026121	1	36548639	36558349	Sema4c
ENSMUSG00000087589	1	36557701	36565613	D430040D24Rik
ENSMUSG00000046337	1	36562692	36683183	Fam178b
ENSMUSG00000089906	1	36601802	36602146	Gm6428
ENSMUSG00000077939	1	36663965	36664039	Gm24133
ENSMUSG00000061518	1	36691449	36693681	Cox5b
ENSMUSG00000037351	1	36698114	36714422	Actr1b
ENSMUSG00000102416	1	36710149	36757953	4933424G06Rik
ENSMUSG00000104237	1	36739048	36744792	Gm33533
ENSMUSG00000026117	1	36761798	36782818	Zap70
ENSMUSG00000097291	1	36764863	36765874	Gm18828
ENSMUSG00000026116	1	36792191	36943666	Tmem131
ENSMUSG00000103016	1	36871903	36872045	Gm37506
ENSMUSG00000102930	1	36913601	36916539	Gm38115
ENSMUSG00000103159	1	36922797	36926348	F830112A20Rik
ENSMUSG00000080054	1	36957930	36958427	Rpl12-ps1
ENSMUSG00000095944	1	37005439	37005557	n-R5s210
ENSMUSG00000050122	1	37026596	37187613	Vwa3b
ENSMUSG00000103603	1	37132273	37133264	Gm37020
ENSMUSG00000026114	1	37214434	37263384	Cnga3
ENSMUSG00000102231	1	37299352	37299697	1700074A21Rik
ENSMUSG00000026113	1	37299865	37410736	Inpp4a
ENSMUSG00000086064	1	37329667	37334172	4930439A04Rik
ENSMUSG00000102879	1	37330971	37331504	Gm37135
ENSMUSG00000026112	1	37417084	37430103	Coa5
ENSMUSG00000026111	1	37430139	37439124	Unc50
ENSMUSG00000026110	1	37439340	37541016	Mgat4a
ENSMUSG00000103948	1	37485851	37488605	4930594C11Rik
ENSMUSG00000087233	1	37487193	37488982	Gm43213
ENSMUSG00000026090	1	37611677	37720085	2010300C02Rik
ENSMUSG00000089767	1	37614259	37615372	4930556I23Rik
ENSMUSG00000104365	1	37660722	37662647	4930470B04Rik
ENSMUSG00000102650	1	37694447	37696664	Gm19863
ENSMUSG00000060771	1	37754776	37866429	Tsga10
ENSMUSG00000097268	1	37865299	37871388	Gm26805
ENSMUSG00000037216	1	37871738	37876228	Lipt1
ENSMUSG00000026088	1	37874801	37890411	Mitd1
ENSMUSG00000026087	1	37890477	37898535	Mrpl30
ENSMUSG00000061584	1	37905923	37916493	Lyg2
ENSMUSG00000087374	1	37933596	37954136	Gm15457
ENSMUSG00000026085	1	37946736	37957759	Lyg1
ENSMUSG00000089141	1	37973967	37974203	Gm23409
ENSMUSG00000058407	1	37985189	37997893	Txndc9
ENSMUSG00000026083	1	37998010	38055579	Eif5b
ENSMUSG00000026082	1	38052786	38129801	Rev1
ENSMUSG00000103804	1	38076295	38077305	Gm37062
ENSMUSG00000102716	1	38132083	38159892	Gm5099
ENSMUSG00000037138	1	38177326	38664955	Aff3
ENSMUSG00000085391	1	38235420	38246666	Gm16150
ENSMUSG00000085280	1	38307902	38311930	Gm16151
ENSMUSG00000087131	1	38384949	38393974	Gm16152
ENSMUSG00000102984	1	38487519	38488047	Gm34727
ENSMUSG00000102541	1	38722620	38723121	Gm38135
ENSMUSG00000103531	1	38767184	38767686	2610300A13Rik
ENSMUSG00000048814	1	38793645	38836711	Lonrf2
ENSMUSG00000026080	1	38863867	38898161	Chst10
ENSMUSG00000103647	1	38884754	38888072	Gm37707
ENSMUSG00000102447	1	38907945	38908716	Gm6621
ENSMUSG00000067604	1	38939149	38950276	Nms
ENSMUSG00000026078	1	38985608	38997238	Pdcl3
ENSMUSG00000103046	1	38992678	38994316	Gm37309
ENSMUSG00000104188	1	39048648	39057637	Gm37821
ENSMUSG00000103182	1	39081252	39083338	Gm37091
ENSMUSG00000098833	1	39186896	39186992	Mir6349
ENSMUSG00000026077	1	39193731	39363236	Npas2
ENSMUSG00000092553	1	39276283	39276565	Gm20428
ENSMUSG00000092563	1	39314899	39315453	Gm3617
ENSMUSG00000073702	1	39367842	39371911	Rpl31
ENSMUSG00000003134	1	39371492	39478755	Tbc1d8
ENSMUSG00000102607	1	39419048	39419932	Gm37265
ENSMUSG00000065629	1	39519533	39519747	Gm24826
ENSMUSG00000104827	1	39519533	39519748	Gm24826
ENSMUSG00000003135	1	39534992	39546889	Cnot11
ENSMUSG00000085894	1	39547570	39552002	Gm15832
ENSMUSG00000077704	1	39548745	39548854	Snord89
ENSMUSG00000048234	1	39551296	39577405	Rnf149
ENSMUSG00000064936	1	39573746	39573875	Gm23722
ENSMUSG00000102471	1	39597417	39598005	Gm5100
ENSMUSG00000050967	1	39618406	39651474	Creg2
ENSMUSG00000097083	1	39650176	39657390	D930019O06Rik
ENSMUSG00000057173	1	39665301	39720997	Rfx8
ENSMUSG00000091937	1	39804148	39805332	Gm3646
ENSMUSG00000101634	1	39839175	39847334	1700066B17Rik
ENSMUSG00000026074	1	39900913	40026310	Map4k4
ENSMUSG00000102985	1	40049039	40050368	4930456G14Rik
ENSMUSG00000026073	1	40074079	40125231	Il1r2
ENSMUSG00000097899	1	40076228	40085851	Gm16894
ENSMUSG00000102975	1	40088511	40091581	Gm37347
ENSMUSG00000026072	1	40225080	40317257	Il1r1
ENSMUSG00000103560	1	40238020	40244499	Gm38070
ENSMUSG00000070942	1	40324610	40367562	Il1rl2
ENSMUSG00000103230	1	40353852	40354536	Gm17970
ENSMUSG00000026069	1	40429570	40465415	Il1rl1
ENSMUSG00000026070	1	40465552	40500854	Il18r1
ENSMUSG00000026068	1	40515362	40551705	Il18rap
ENSMUSG00000104441	1	40572188	40580662	Gm35801
ENSMUSG00000026065	1	40580081	40630725	Slc9a4
ENSMUSG00000102676	1	40582895	40586841	Gm37435
ENSMUSG00000026062	1	40680574	40769273	Slc9a2
ENSMUSG00000103679	1	40691442	40697636	Gm37623
ENSMUSG00000103270	1	40771385	40785343	Gm37915
ENSMUSG00000041945	1	40772038	40790687	Mfsd9
ENSMUSG00000079588	1	40805601	40856887	Tmem182
ENSMUSG00000094136	1	40863737	40864232	Gm5973
ENSMUSG00000104072	1	41167587	41181252	4930448I06Rik
ENSMUSG00000100185	1	41526931	41529543	Gm28634
ENSMUSG00000100832	1	41781808	41939560	Gm29260
ENSMUSG00000100178	1	42103289	42104333	Gm5267
ENSMUSG00000101877	1	42179290	42180388	Gm8176
ENSMUSG00000053640	1	42229726	42231108	Gm9915
ENSMUSG00000101919	1	42238233	42238695	Gm29664
ENSMUSG00000101299	1	42261855	42304412	Gm28175
ENSMUSG00000100180	1	42324590	42355937	Gm28140
ENSMUSG00000103106	1	42491813	42495663	Gm37047
ENSMUSG00000060424	1	42590782	42694842	Pantr1
ENSMUSG00000104199	1	42651726	42652401	4930420N18Rik
ENSMUSG00000093436	1	42694925	42744791	AC122898.1
ENSMUSG00000045515	1	42695768	42703176	Pou3f3
ENSMUSG00000097063	1	42707061	42713454	Pantr2
ENSMUSG00000099784	1	42750712	42752881	Dalir
ENSMUSG00000060679	1	42851233	42905683	Mrps9
ENSMUSG00000077448	1	42866685	42866818	Gm23126
ENSMUSG00000041907	1	42952872	43035456	Gpr45
ENSMUSG00000089088	1	43036845	43036929	Gm24001
ENSMUSG00000070939	1	43047200	43098637	Tgfbrap1
ENSMUSG00000100269	1	43056267	43057134	Gm28782
ENSMUSG00000041878	1	43092588	43093835	8430432A02Rik
ENSMUSG00000010290	1	43098710	43115947	AI597479
ENSMUSG00000008136	1	43123074	43196984	Fhl2
ENSMUSG00000094497	1	43189156	43189638	Gm8210
ENSMUSG00000099576	1	43250156	43302925	Gm29040
ENSMUSG00000099694	1	43270683	43271135	Gm29610
ENSMUSG00000101923	1	43409584	43409963	Gm29041
ENSMUSG00000066877	1	43444579	43570515	Nck2
ENSMUSG00000103422	1	43488447	43490937	Gm37536
ENSMUSG00000103945	1	43560273	43561565	Gm38228
ENSMUSG00000026051	1	43730602	43742578	1500015O10Rik
ENSMUSG00000100764	1	43741961	43743895	Gm29155
ENSMUSG00000100635	1	43742915	43743526	Gm29157
ENSMUSG00000100480	1	43745784	43746282	Gm29156
ENSMUSG00000057363	1	43746966	43827800	Uxs1
ENSMUSG00000090243	1	43785910	43787188	Gm16103
ENSMUSG00000100701	1	43888051	43888595	Gm19587
ENSMUSG00000101395	1	43898294	43899109	Gm8241
ENSMUSG00000088848	1	43902928	43903052	Gm26352
ENSMUSG00000095757	1	43918777	43918886	Gm24180
ENSMUSG00000041763	1	43933647	44003000	Tpp2
ENSMUSG00000047343	1	44009408	44020034	Mettl21c
ENSMUSG00000090106	1	44018470	44018649	Gm15838
ENSMUSG00000091844	1	44055952	44061936	Gm8251
ENSMUSG00000026049	1	44086613	44102441	Tex30
ENSMUSG00000101104	1	44091463	44110790	Gm29247
ENSMUSG00000026047	1	44106546	44118808	Kdelc1
ENSMUSG00000041684	1	44118957	44144770	Bivm
ENSMUSG00000026048	1	44147744	44181260	Ercc5
ENSMUSG00000046828	1	44204070	44218961	Mettl21e
ENSMUSG00000089703	1	44212162	44213118	Gm15833
ENSMUSG00000100966	1	44330048	44331036	Gm5700
ENSMUSG00000100769	1	44392809	44394447	Gm28893
ENSMUSG00000101567	1	44463923	44464231	Txn-ps1
ENSMUSG00000056870	1	44551511	44796838	Gulp1
ENSMUSG00000102319	1	44560885	44565447	Gm37626
ENSMUSG00000089877	1	44644279	44644698	Gm16102
ENSMUSG00000101701	1	44739676	44744949	4930521E06Rik
ENSMUSG00000103071	1	44756942	44758492	Gm38110
ENSMUSG00000100434	1	44839171	44839698	Gm3489
ENSMUSG00000100013	1	44873486	44874152	Gm19480
ENSMUSG00000101251	1	44924149	44924893	Gm3496
ENSMUSG00000101937	1	45178067	45179006	Gm5268
ENSMUSG00000026043	1	45311538	45349706	Col3a1
ENSMUSG00000105211	1	45311673	45311813	Gm47302
ENSMUSG00000026042	1	45374321	45503282	Col5a2
ENSMUSG00000104476	1	45485836	45493052	Gm38211
ENSMUSG00000100218	1	45513532	45514055	Gm8296
ENSMUSG00000100361	1	45519774	45520754	Gm7063
ENSMUSG00000100894	1	45602026	45602753	Gm8304
ENSMUSG00000095121	1	45685456	45685562	Gm23216
ENSMUSG00000065255	1	45746895	45747025	Gm23974
ENSMUSG00000100843	1	45768337	45769486	Gm8307
ENSMUSG00000087764	1	45772962	45773164	Gm23984
ENSMUSG00000025995	1	45795166	45823619	Wdr75
ENSMUSG00000099850	1	45833800	45836788	Gm28906
ENSMUSG00000084817	1	45857332	45857754	Gm5526
ENSMUSG00000098549	1	45889525	45890273	Gm5269
ENSMUSG00000099381	1	45905623	45906798	Gm18303
ENSMUSG00000025993	1	45908068	45926523	Slc40a1
ENSMUSG00000099946	1	45971182	45976975	Gm9496
ENSMUSG00000070896	1	45981548	45982012	Rpl23a-ps1
ENSMUSG00000090682	1	46011757	46012020	Gm3852
ENSMUSG00000044457	1	46020072	46030469	Stk-ps2
ENSMUSG00000099432	1	46056310	46058986	Gm18849
ENSMUSG00000041144	1	46066315	46373546	Dnah7b
ENSMUSG00000096047	1	46374197	46374315	n-R5s211
ENSMUSG00000101262	1	46414502	46416932	Gm8326
ENSMUSG00000101337	1	46425592	46807476	Dnah7c
ENSMUSG00000025986	1	46807544	46892852	Slc39a10
ENSMUSG00000100213	1	46849529	46850479	Gm28151
ENSMUSG00000103129	1	46877203	46881072	Gm37393
ENSMUSG00000100160	1	46896583	46896879	Gm28527
ENSMUSG00000101921	1	47067788	47068025	Gm28825
ENSMUSG00000101447	1	47153461	47189071	Gm28826
ENSMUSG00000081185	1	47365644	47366372	Gm4852
ENSMUSG00000103246	1	47433824	47435765	Gm38090
ENSMUSG00000098876	1	47467021	47467125	Mir6350
ENSMUSG00000100530	1	47478868	47480198	Gm18117
ENSMUSG00000104067	1	47605996	47606901	Gm37196
ENSMUSG00000100033	1	47657693	47659630	Gm8337
ENSMUSG00000094968	1	47749279	47749399	Gm22419
ENSMUSG00000088017	1	47751299	47751568	Gm23829
ENSMUSG00000101996	1	47914989	47915815	Gm19206
ENSMUSG00000096973	1	48313866	48314851	Gm5974
ENSMUSG00000064943	1	48462173	48462293	Gm23240
ENSMUSG00000100866	1	48527639	48527851	Gm28830
ENSMUSG00000101721	1	48731579	48733090	Gm8354
ENSMUSG00000099376	1	48783663	48784593	Gm19124
ENSMUSG00000097883	1	48881713	48882723	Gm8357
ENSMUSG00000092790	1	49095444	49095885	Gm22693
ENSMUSG00000099698	1	49173160	49173374	Gm28740
ENSMUSG00000099454	1	49236252	49237244	Gm8367
ENSMUSG00000051616	1	49244616	49340443	C230029F24Rik
ENSMUSG00000099627	1	49399024	49400729	Gm6757
ENSMUSG00000099577	1	49498553	49498992	Gm3605
ENSMUSG00000099882	1	49579150	49579586	Gm28388
ENSMUSG00000101760	1	50056782	50058490	Gm8384
ENSMUSG00000099608	1	50107470	50108962	4933411E06Rik
ENSMUSG00000099864	1	50177566	50178291	Gm8391
ENSMUSG00000098249	1	50222389	50222520	Gm27330
ENSMUSG00000100451	1	50397552	50398079	Gm29665
ENSMUSG00000099941	1	50533030	50533191	Gm20118
ENSMUSG00000084531	1	50559762	50560075	Gm25843
ENSMUSG00000100816	1	50815375	50817701	Gm28321
ENSMUSG00000026109	1	50900647	51187270	Tmeff2
ENSMUSG00000100671	1	50904444	50905918	Gm28322
ENSMUSG00000092906	1	51015313	51015413	Gm25736
ENSMUSG00000101242	1	51138281	51141222	Gm28319
ENSMUSG00000099924	1	51148309	51150581	Gm28320
ENSMUSG00000099625	1	51195221	51197748	Gm29325
ENSMUSG00000101799	1	51218386	51333779	9330175M20Rik
ENSMUSG00000045954	1	51289126	51302960	Cavin2
ENSMUSG00000099741	1	51317528	51318552	Gm5253
ENSMUSG00000101702	1	51457932	51458931	1700072G22Rik
ENSMUSG00000026107	1	51465862	51478425	Nabp1
ENSMUSG00000099413	1	51507086	51596718	Gm17767
ENSMUSG00000103424	1	51527005	51529369	Gm37535
ENSMUSG00000101741	1	51696324	51746943	Gm28055
ENSMUSG00000018417	1	51749765	51916071	Myo1b
ENSMUSG00000101724	1	51847840	51849118	Gm29453
ENSMUSG00000100313	1	51877110	51879608	Gm28323
ENSMUSG00000100696	1	51938254	51938665	Gm8419
ENSMUSG00000099135	1	51938974	51939095	Gm27607
ENSMUSG00000072324	1	51940664	51941261	Gm8420
ENSMUSG00000062939	1	51987148	52107189	Stat4
ENSMUSG00000101628	1	52077261	52156087	Gm28177
ENSMUSG00000078291	1	52090635	52091066	Gm3940
ENSMUSG00000109599	1	52108121	52113751	Gm31812
ENSMUSG00000026104	1	52119440	52161865	Stat1
ENSMUSG00000099569	1	52134443	52135330	Gm18301
ENSMUSG00000026103	1	52163448	52233232	Gls
ENSMUSG00000099648	1	52287697	52289095	Gm5975
ENSMUSG00000065192	1	52444436	52444544	Gm23460
ENSMUSG00000002881	1	52457294	52500679	Nab1
ENSMUSG00000097833	1	52503234	52504229	Gm5976
ENSMUSG00000101501	1	52522239	52522701	Rps27a-ps1
ENSMUSG00000100120	1	52522902	52582679	Gm553
ENSMUSG00000099878	1	52570014	52580291	Gm28178
ENSMUSG00000100007	1	52584518	52585159	Gm5527
ENSMUSG00000043015	1	52630703	52651919	Nemp2
ENSMUSG00000103630	1	52653808	52655892	Gm37242
ENSMUSG00000041439	1	52656286	52727462	Mfsd6
ENSMUSG00000100302	1	52702272	52704762	Gm29670
ENSMUSG00000100230	1	52756719	52757129	Gm28650
ENSMUSG00000026102	1	52785427	52817688	Inpp1
ENSMUSG00000041426	1	52844929	52920986	Hibch
ENSMUSG00000089802	1	52873137	52873998	Gm16107
ENSMUSG00000043629	1	52922324	53020179	1700019D03Rik
ENSMUSG00000026100	1	53061640	53068079	Mstn
ENSMUSG00000089334	1	53100050	53100150	Gm24349
ENSMUSG00000060715	1	53158577	53187636	1700019A02Rik
ENSMUSG00000026098	1	53189187	53297018	Pms1
ENSMUSG00000100763	1	53196113	53197695	Gm28777
ENSMUSG00000026097	1	53297095	53310309	Ormdl1
ENSMUSG00000100679	1	53297111	53318035	Gm28778
ENSMUSG00000026096	1	53313624	53326343	Osgepl1
ENSMUSG00000099913	1	53325507	53352667	Gm28551
ENSMUSG00000101838	1	53326206	53342186	Gm18800
ENSMUSG00000026095	1	53344617	53352752	Asnsd1
ENSMUSG00000117809	1	53348479	53352619	Asdurf
ENSMUSG00000100267	1	53362149	53362471	Gm28779
ENSMUSG00000099450	1	53363114	53363686	Gm6799
ENSMUSG00000100069	1	53390415	53392585	Gm6801
ENSMUSG00000096141	1	53397006	53706784	Dnah7a
ENSMUSG00000092657	1	53443271	53443395	Gm25240
ENSMUSG00000026094	1	53755506	53785224	Stk17b
ENSMUSG00000102405	1	53791201	53792657	Gm37863
ENSMUSG00000042807	1	53806876	54195168	Hecw2
ENSMUSG00000098443	1	53849424	53849495	Mir7681
ENSMUSG00000087949	1	53886828	53886941	Gm24251
ENSMUSG00000102868	1	54152397	54155096	Gm37633
ENSMUSG00000094013	1	54249102	54249208	Gm25829
ENSMUSG00000025983	1	54250683	54368727	Ccdc150
ENSMUSG00000041303	1	54396004	54438971	Gtf3c3
ENSMUSG00000109809	1	54443404	54456763	Gm34066
ENSMUSG00000073678	1	54472994	54557684	Pgap1
ENSMUSG00000104136	1	54518610	54520270	Gm36955
ENSMUSG00000101130	1	54566703	54567281	Gm19637
ENSMUSG00000052331	1	54645340	54926387	Ankrd44
ENSMUSG00000101674	1	54681729	54767524	4930444A19Rik
ENSMUSG00000102503	1	54737166	54738575	Gm37370
ENSMUSG00000089245	1	54769218	54769322	Gm24053
ENSMUSG00000102642	1	54913845	54916594	A130048G24Rik
ENSMUSG00000025982	1	54985169	55027481	Sf3b1
ENSMUSG00000103030	1	55051319	55053112	E330011M16Rik
ENSMUSG00000025981	1	55052770	55072702	Coq10b
ENSMUSG00000101122	1	55066264	55067069	Gm17971
ENSMUSG00000025980	1	55077835	55088243	Hspd1
ENSMUSG00000073676	1	55088132	55091307	Hspe1
ENSMUSG00000100736	1	55120080	55120873	Gm5147
ENSMUSG00000089670	1	55127297	55128287	Gm16581
ENSMUSG00000025979	1	55131231	55154899	Mob4
ENSMUSG00000061863	1	55160747	55161053	Gm6822
ENSMUSG00000025978	1	55170159	55226782	Rftn2
ENSMUSG00000097649	1	55226251	55235622	Gm10561
ENSMUSG00000046994	1	55237177	55248470	Mars2
ENSMUSG00000025977	1	55248658	55363469	Boll
ENSMUSG00000100215	1	55335401	55335796	Gm8292
ENSMUSG00000101945	1	55370016	55370363	Gm29138
ENSMUSG00000101085	1	55381195	55382087	Gm8531
ENSMUSG00000038349	1	55405921	55754285	Plcl1
ENSMUSG00000102145	1	55440904	55445930	Gm38056
ENSMUSG00000100309	1	55444074	55445024	Gm6644
ENSMUSG00000102831	1	55559460	55561055	Gm37382
ENSMUSG00000099950	1	55931241	55972328	9130227L01Rik
ENSMUSG00000102491	1	55960404	55960756	Gm36986
ENSMUSG00000100372	1	56018978	56020203	1700003I22Rik
ENSMUSG00000100944	1	56451407	56451562	Gm28900
ENSMUSG00000101332	1	56531824	56533876	Gm28240
ENSMUSG00000045336	1	56636044	56637435	Hsfy2
ENSMUSG00000038331	1	56793981	56978650	Satb2
ENSMUSG00000087022	1	56971412	57050084	9130024F11Rik
ENSMUSG00000104310	1	56976803	56978640	Gm4081
ENSMUSG00000094128	1	56999155	56999275	Gm23943
ENSMUSG00000099945	1	57127340	57129400	1700126A01Rik
ENSMUSG00000101429	1	57200645	57214993	BC055402
ENSMUSG00000101129	1	57291425	57292401	Gm5254
ENSMUSG00000097519	1	57359222	57377544	4930558J18Rik
ENSMUSG00000038323	1	57377620	57385423	1700066M21Rik
ENSMUSG00000048495	1	57388237	57407101	Tyw5
ENSMUSG00000025971	1	57406328	57417953	Maip1
ENSMUSG00000077776	1	57422244	57422373	Gm22371
ENSMUSG00000088353	1	57467870	57468026	Gm24014
ENSMUSG00000101826	1	57518523	57519412	Gm8581
ENSMUSG00000102685	1	57520831	57523642	Gm37373
ENSMUSG00000101151	1	57561298	57564051	Gm17929
ENSMUSG00000038305	1	57774162	57948394	Spats2l
ENSMUSG00000091283	1	57909835	57917111	Gm17234
ENSMUSG00000054770	1	57955101	58018956	Kctd18
ENSMUSG00000026039	1	57995971	58025899	Sgo2a
ENSMUSG00000063558	1	58029931	58106413	Aox1
ENSMUSG00000064294	1	58113130	58200698	Aox3
ENSMUSG00000089275	1	58154981	58155088	Gm24548
ENSMUSG00000038242	1	58210397	58268597	Aox4
ENSMUSG00000089822	1	58254117	58315656	Gm15759
ENSMUSG00000079554	1	58278326	58380259	Aox2
ENSMUSG00000103839	1	58383512	58386134	Gm37607
ENSMUSG00000051223	1	58392898	58407353	Bzw1
ENSMUSG00000026034	1	58410189	58424066	Clk1
ENSMUSG00000026035	1	58430994	58445486	Ppil3
ENSMUSG00000026036	1	58445151	58481816	Nif3l1
ENSMUSG00000026037	1	58462771	58505109	Orc2
ENSMUSG00000094245	1	58466515	58466621	Gm23966
ENSMUSG00000085054	1	58505148	58523230	Gm15834
ENSMUSG00000038174	1	58522806	58586323	Fam126b
ENSMUSG00000026032	1	58586384	58595964	Ndufb3
ENSMUSG00000100202	1	58625214	58625565	Gm29389
ENSMUSG00000099490	1	58630375	58637344	Gm18802
ENSMUSG00000059647	1	58646688	58647239	Cbx3-ps7
ENSMUSG00000047528	1	58646903	58695989	Als2cr12
ENSMUSG00000102059	1	58652641	58655831	Gm20257
ENSMUSG00000101046	1	58702309	58703986	Gm28803
ENSMUSG00000026031	1	58711508	58758884	Cflar
ENSMUSG00000100236	1	58785209	58785659	Gm3841
ENSMUSG00000026029	1	58795374	58847503	Casp8
ENSMUSG00000102719	1	58797783	58801623	Gm37760
ENSMUSG00000099719	1	58850085	58892792	Gm28802
ENSMUSG00000026028	1	58900449	58973430	Trak2
ENSMUSG00000026027	1	58973522	58995715	Stradb
ENSMUSG00000047383	1	58997123	59003539	C2cd6b
ENSMUSG00000099752	1	59014224	59059481	Gm29018
ENSMUSG00000072295	1	59050506	59094900	C2cd6
ENSMUSG00000077616	1	59070988	59071118	Gm25502
ENSMUSG00000038079	1	59100590	59120408	Tmem237
ENSMUSG00000097573	1	59119833	59122141	G730003C15Rik
ENSMUSG00000079550	1	59120935	59163389	Mpp4
ENSMUSG00000101586	1	59151047	59169320	Gm29017
ENSMUSG00000099563	1	59155607	59156989	Gm19125
ENSMUSG00000026024	1	59162926	59237231	Als2
ENSMUSG00000026023	1	59256906	59352993	Cdk15
ENSMUSG00000099922	1	59378930	59392299	Gm29016
ENSMUSG00000104502	1	59447865	59449502	Gm37737
ENSMUSG00000041075	1	59482424	59486955	Fzd7
ENSMUSG00000097819	1	59488480	59492605	Gm26813
ENSMUSG00000047361	1	59516264	59636417	Gm973
ENSMUSG00000099811	1	59532991	59549521	Gm28411
ENSMUSG00000101409	1	59534811	59537229	1700122D07Rik
ENSMUSG00000026021	1	59586558	59670834	Sumo1
ENSMUSG00000089276	1	59626580	59626664	Gm24545
ENSMUSG00000103821	1	59646200	59648071	D430013B06Rik
ENSMUSG00000101400	1	59673241	59673625	Gm29596
ENSMUSG00000026020	1	59684971	59719044	Nop58
ENSMUSG00000077345	1	59691934	59692020	Snord70
ENSMUSG00000077358	1	59692509	59692592	Gm26293
ENSMUSG00000089512	1	59704258	59704338	Gm26287
ENSMUSG00000089093	1	59704790	59704873	Snord11
ENSMUSG00000067336	1	59763400	59879014	Bmpr2
ENSMUSG00000104052	1	59801263	59804700	Gm38125
ENSMUSG00000103131	1	59886969	59887689	Gm37977
ENSMUSG00000041040	1	59913006	59985346	Fam117b
ENSMUSG00000103696	1	59929688	59935102	Gm37531
ENSMUSG00000100901	1	59950403	59952464	Gm18829
ENSMUSG00000026018	1	59982490	60043184	Ica1l
ENSMUSG00000026019	1	60069785	60098645	Wdr12
ENSMUSG00000026017	1	60098247	60153953	Carf
ENSMUSG00000082609	1	60117255	60117685	Gm15464
ENSMUSG00000073664	1	60180599	60338328	Nbeal1
ENSMUSG00000100516	1	60267402	60267628	Gm29332
ENSMUSG00000049439	1	60343323	60388060	Cyp20a1
ENSMUSG00000103822	1	60353119	60354176	6030460B20Rik
ENSMUSG00000026782	1	60409619	60481158	Abi2
ENSMUSG00000026014	1	60482292	60567104	Raph1
ENSMUSG00000081562	1	60522839	60523066	Gm11575
ENSMUSG00000084400	1	60537020	60537436	Gm11576
ENSMUSG00000082160	1	60592251	60592709	Gm11578
ENSMUSG00000103215	1	60594807	60596236	Gm38388
ENSMUSG00000088973	1	60613698	60613803	Gm23762
ENSMUSG00000084151	1	60700872	60701937	Gm11577
ENSMUSG00000101188	1	60703932	60705149	Eif4a-ps4
ENSMUSG00000026012	1	60716800	60773359	Cd28
ENSMUSG00000086795	1	60776665	60781834	Gm11579
ENSMUSG00000085965	1	60778843	60803790	2310016D23Rik
ENSMUSG00000104069	1	60779352	60781461	Gm37198
ENSMUSG00000083118	1	60792490	60793832	Gm11609
ENSMUSG00000083355	1	60809116	60809942	Gm11581
ENSMUSG00000102549	1	60880338	60881738	Gm38137
ENSMUSG00000026011	1	60887000	60915832	Ctla4
ENSMUSG00000081382	1	60900898	60901422	Rpl18-ps1
ENSMUSG00000080800	1	60948230	60948465	Gm11582
